biomass,RA,time,yield_factor
0.0118946367915,0.0,2.1,1.2
0.012140696992,0.0,2.2,1.2
0.0123935594635,0.0,2.3000000000000003,1.2
0.0126534226221,0.0,2.4000000000000004,1.2
0.0129204904123,0.0,2.5,1.2
0.0131949724189999,0.0,2.6,1.2
0.0134770839792,0.0,2.7,1.2
0.0137670462902,0.0,2.8000000000000003,1.2
0.0140650865164,0.0,2.9000000000000004,1.2
0.0143714378929,0.0,3.0,1.2
0.0146863398258999,0.0,3.1,1.2
0.0150100379885999,0.0,3.2,1.2
0.0153427844127999,0.0,3.3000000000000003,1.2
0.0156848375755,0.0,3.4000000000000004,1.2
0.0160364624782999,0.0,3.5,1.2
0.0163979307218,0.0,3.6,1.2
0.0167695205704,0.0,3.7,1.2
0.0171515170098,0.0,3.8,1.2
0.0175442117942999,0.0,3.9,1.2
0.0179479034841,0.0,4.0,1.2
0.0183628974698999,0.0,4.1000000000000005,1.2
0.0187895059856,0.0,4.2,1.2
0.0192280481062,0.0,4.3,1.2
0.0196788497304,0.0,4.4,1.2
0.0201422435461,0.0,4.5,1.2
0.0206185689779999,0.0,4.6000000000000005,1.2
0.0211081721122,0.0,4.7,1.2
0.0216114056052,0.0,4.800000000000001,1.2
0.022128628562,0.0,4.9,1.2
0.0226602063937,0.0,5.0,1.2
0.0232065106447,0.0,5.1000000000000005,1.2
0.0237679187916,0.0,5.2,1.2
0.0243448140099,0.0,5.300000000000001,1.2
0.024937584907,0.0,5.4,1.2
0.0255466252146999,0.0,5.5,1.2
0.026172333451,0.0,5.6000000000000005,1.2
0.026815112529,0.0,5.7,1.2
0.0274753693309999,0.0,5.800000000000001,1.2
0.028153514228,0.0,5.9,1.2
0.028849960551,0.0,6.0,1.2
0.029565124014,0.0,6.1000000000000005,1.2
0.030299422074,0.0,6.2,1.2
0.031053273228,0.0,6.300000000000001,1.2
0.0318272632416,1.3501843962e-05,6.4,1.2
0.0326218367646,2.7484469646e-05,6.5,1.2
0.0334374159389,4.1963541296e-05,6.6000000000000005,1.2
0.0342744208123,5.6955217251e-05,6.7,1.2
0.0351332674417999,7.2476164513e-05,6.800000000000001,1.2
0.0360143685520999,8.8543566901e-05,6.9,1.2
0.0369181307689,0.00010517514708,7.0,1.2
0.0378449538142999,0.00012238917676,7.1000000000000005,1.2
0.0387952291319,0.00014020449055,7.2,1.2
0.0397693384268,0.00015864049995,7.300000000000001,1.2
